,qid,gender,party,congress,numQuotes
17446,Q7794728,[0],[1],[0],4
17447,Q6303586,[1],[1],[0],4
17448,Q6558220,[1],[1],[0],4
17449,Q16185436,[0],[1],[0],4
17450,Q7967001,[0],[0],[0],4
17451,Q5474660,[0],[1],[0],4
17452,Q5321602,[0],[1],[0],4
17453,Q3973448,[0],[0],[0],4
17454,Q18707489,[0],[0],[0],4
17455,Q16019816,[0],[1],[0],4
17456,Q16222139,[0],[1],[0],4
17457,Q6447155,[0],[1],[0],4
17458,Q16240841,[1],[1],[0],4
17459,Q6206064,[1],[0],[0],4
17460,Q7913136,[0],[0],[0],4
17461,Q7789459,[0],[0],[0],4
17462,Q4711201,[0],[0],[0],4
17463,Q16830804,[0],[1],[0],4
17464,Q6138524,[0],[1],[1],4
17465,Q6144793,[0],[1],[0],4
17466,Q6552011,[1],[0],[0],4
17467,Q5416967,[0],[0],[0],4
17468,Q16186288,[1],[0],[0],4
17469,Q4963497,[0],[1],[0],4
17470,Q7052880,[0],[0],[0],4
17471,Q28924962,[0],[0],[0],4
17472,Q6395758,[0],[1],[0],4
17473,Q18719210,[0],[1],[0],4
17474,Q7791432,[0],[1],[0],4
17475,Q6187801,[1],[1],[0],4
17476,Q7292359,[0],[1],[0],4
17477,Q18218214,[0],[1],[0],4
17478,Q6183531,[0],[0],[0],4
17479,Q27835205,[0],[0],[0],4
17480,Q23017229,[0],[0],[0],4
17481,Q6199934,[0],[1],[0],4
17482,Q16216671,[0],[0],[0],4
17483,Q7614664,[0],[1],[0],4
17484,Q11206167,[0],[1],[0],4
17485,Q6988882,[0],[1],[0],4
17486,Q7145855,[1],[0],[0],4
17487,Q5921176,[0],[0],[0],4
17488,Q6284119,[0],[1],[0],4
17489,Q42282721,[1],[0],[0],4
17490,Q4859381,[1],[0],[0],4
17491,Q6698394,[1],[1],[0],4
17492,Q5232016,[0],[1],[0],4
17493,Q5006672,[0],[0],[0],4
17494,Q16213894,[1],[1],[0],4
17495,Q21063846,[0],[1],[0],4
17496,Q21062884,[0],[0],[0],4
17497,Q512163,[1],[0],[1],4
17498,Q7341190,[0],[1],[0],4
17499,Q6211822,[0],[1],[0],4
17500,Q5032132,[1],[1],[0],4
17501,Q5416297,[1],[1],[0],4
17502,Q7595830,[0],[0],[0],4
17503,Q8025003,[0],[1],[0],4
17504,Q8019219,[0],[1],[0],4
17505,Q18921318,[0],[0],[0],4
17506,Q6881433,[0],[1],[0],4
17507,Q7931862,[0],[0],[0],4
17508,Q6141704,[0],[1],[0],4
17509,Q8014200,[0],[1],[0],4
17510,Q6130676,[0],[1],[0],4
17511,Q5292482,[0],[1],[0],4
17512,Q29067956,[0],[0],[0],4
17513,Q47485396,[1],[0],[0],4
17514,Q7367394,[1],[1],[0],4
17515,Q18739916,[0],[0],[0],4
17516,Q6299503,[0],[0],[0],4
17517,Q6274680,[0],[0],[0],4
17518,Q5038884,[1],[1],[0],4
17519,Q20195424,[0],[0],[0],4
17520,Q16107492,[0],[1],[0],4
17521,Q5229072,[0],[0],[0],4
17522,Q17233186,[0],[1],[0],4
17523,Q16105333,[0],[0],[0],4
17524,Q4647777,[0],[0],[0],4
17525,Q7188585,[1],[1],[0],4
17526,Q880330,[0],[1],[0],4
17527,Q5531222,[0],[0],[0],4
17528,Q4897676,[1],[1],[0],4
17529,Q5045122,[1],[1],[0],4
17530,Q16225809,[0],[0],[0],4
17531,Q18249323,[1],[0],[0],4
17532,Q22019357,[0],[0],[0],4
17533,Q18704895,[0],[1],[0],4
17534,Q58836803,[0],[0],[0],4
17535,Q7412448,[0],[1],[0],4
17536,Q7647801,[1],[0],[0],4
17537,Q6778503,[0],[1],[0],4
17538,Q15429951,[0],[0],[0],4
17539,Q7348249,[0],[0],[0],4
17540,Q16980685,[0],[1],[0],4
17541,Q5230456,[0],[0],[0],4
17542,Q546986,[0],[0],[1],4
17543,Q5545048,[0],[0],[0],4
17544,Q7336534,[1],[0],[0],4
17545,Q5217038,[0],[1],[0],4
17546,Q8040695,[1],[1],[0],4
17547,Q7790263,[0],[0],[0],4
17548,Q7323562,[0],[0],[0],4
17549,Q7372615,[0],[0],[0],4
17550,Q787111,[0],[0],[1],4
17551,Q16105383,[0],[1],[0],4
17552,Q56042459,[0],[1],[0],4
17553,Q16226386,[0],[1],[0],4
17554,Q6838817,[0],[0],[0],4
17555,Q16104984,[0],[1],[0],4
17556,Q5078736,[0],[1],[0],4
17557,Q16120079,[0],[0],[0],4
17558,Q20657567,[0],[1],[0],4
17559,Q18739794,[0],[0],[0],4
17560,Q18631568,[0],[1],[0],4
17561,Q4858933,[1],[1],[0],4
17562,Q5258830,[0],[1],[0],4
17563,Q4741225,[1],[1],[0],4
17564,Q5494749,[0],[0],[0],4
17565,Q7807604,[0],[0],[0],4
17566,Q18158804,[0],[1],[0],4
17567,Q6104847,[0],[0],[0],4
17568,Q18686146,[0],[0],[0],4
17569,Q4942189,[0],[0],[0],4
17570,Q7037669,[1],[0],[0],4
17571,Q18719282,[0],[0],[0],4
17572,Q5698858,[1],[0],[0],4
17573,Q7495231,[0],[0],[0],4
17574,Q6174742,[0],[0],[0],4
17575,Q18379383,[0],[1],[0],4
17576,Q6389485,[0],[0],[0],4
17577,Q6390059,[0],[0],[0],4
17578,Q16728762,[0],[1],[0],4
17579,Q2086673,[0],[0],[1],4
17580,Q6830167,[0],[1],[0],4
17581,Q16018736,[0],[1],[0],4
17582,Q16096924,[0],[0],[0],4
17583,Q55819748,[0],[1],[0],4
17584,Q16104398,[0],[1],[0],4
17585,Q1687849,[0],[1],[1],4
17586,Q1687753,[0],[1],[1],4
17587,Q7807338,[0],[0],[0],4
17588,Q6171200,[1],[1],[0],4
17589,Q19981174,[0],[1],[0],4
17590,Q376765,[0],[0],[0],4
17591,Q6205305,[1],[0],[0],4
17592,Q6205464,[1],[0],[0],4
17593,Q6217910,[0],[0],[0],4
17594,Q15992879,[0],[1],[0],4
17595,Q7945939,[0],[1],[0],4
17596,Q6186592,[0],[0],[0],4
17597,Q16189530,[0],[0],[0],4
17598,Q28648804,[0],[1],[0],4
17599,Q6369581,[1],[0],[0],4
17600,Q1585826,[0],[1],[1],4
17601,Q6106530,[0],[0],[0],4
17602,Q434476,[0],[0],[1],4
17603,Q6391823,[0],[1],[0],4
17604,Q5335469,[0],[0],[0],4
17605,Q28840361,[0],[0],[0],4
17606,Q18343678,[0],[0],[0],4
17607,Q1822622,[1],[0],[0],4
17608,Q6193447,[0],[0],[0],4
17609,Q17722011,[0],[0],[0],4
17610,Q27589838,[0],[1],[0],4
17611,Q22019266,[0],[0],[0],4
17612,Q6779363,[1],[1],[0],4
17613,Q5248168,[1],[1],[0],4
17614,Q21062858,[0],[0],[0],4
17615,Q24572795,[1],[1],[0],4
17616,Q1650338,[0],[0],[1],4
17617,Q7982417,[0],[0],[0],4
17618,Q4766544,[1],[1],[0],4
17619,Q16120225,[0],[0],[0],4
17620,Q5301753,[0],[0],[0],4
17621,Q7608411,[1],[1],[0],4
17622,Q529692,[0],[0],[1],4
17623,Q16751031,[0],[1],[0],4
17624,Q5044518,[1],[1],[0],4
17625,Q2434340,[0],[1],[0],4
17626,Q6224360,[0],[1],[0],4
17627,Q5024483,[0],[1],[0],4
17628,Q5293182,[0],[0],[0],4
17629,Q33082990,[0],[1],[0],4
17630,Q28530101,[0],[0],[0],4
17631,Q20708153,[0],[1],[0],4
17632,Q7600062,[0],[0],[0],4
17633,Q18157167,[0],[1],[0],3
17634,Q16728300,[0],[1],[0],3
17635,Q4758348,[0],[0],[0],3
17636,Q6771131,[0],[1],[0],3
17637,Q328646,[0],[0],[1],3
17638,Q6662425,[0],[1],[0],3
17639,Q6780626,[1],[0],[0],3
17640,Q20631216,[0],[0],[0],3
17641,Q17512078,[0],[1],[0],3
17642,Q437188,[0],[0],[0],3
17643,Q17001079,[1],[1],[0],3
17644,Q6228430,[0],[0],[0],3
17645,Q27107623,[0],[0],[0],3
17646,Q5214391,[0],[0],[0],3
17647,Q16106779,[1],[1],[0],3
17648,Q6765159,[1],[0],[0],3
17649,Q57725794,[1],[1],[0],3
17650,Q16864103,[0],[1],[0],3
17651,Q29644124,[0],[1],[0],3
17652,Q5650817,[0],[0],[0],3
17653,Q4668151,[0],[0],[0],3
17654,Q6551699,[1],[0],[0],3
17655,Q5343161,[0],[0],[0],3
17656,Q222118,[0],[0],[1],3
17657,Q5662653,[0],[1],[0],3
17658,Q18205510,[0],[0],[0],3
17659,Q16137869,[0],[0],[0],3
17660,Q16092874,[0],[1],[0],3
17661,Q6384861,[0],[0],[0],3
17662,Q7792026,[0],[1],[0],3
17663,Q16734652,[1],[1],[0],3
17664,Q16737118,[0],[0],[0],3
17665,Q6791185,[0],[1],[0],3
17666,Q6759154,[1],[0],[0],3
17667,Q1305216,[0],[0],[1],3
17668,Q17026498,[1],[1],[0],3
17669,Q5337300,[0],[1],[0],3
17670,Q6397184,[0],[0],[0],3
17671,Q5082384,[0],[0],[0],3
17672,Q16221760,[0],[0],[0],3
17673,Q5239787,[0],[1],[0],3
17674,Q16089898,[0],[1],[0],3
17675,Q29778464,[1],[0],[0],3
17676,Q6376896,[1],[1],[0],3
17677,Q1159225,[0],[0],[0],3
17678,Q6396112,[0],[0],[0],3
17679,Q6490846,[0],[0],[0],3
17680,Q7794350,[0],[1],[0],3
17681,Q55386765,[0],[0],[0],3
17682,Q862035,[0],[1],[1],3
17683,Q6833305,[0],[0],[0],3
17684,Q5041656,[0],[0],[0],3
17685,Q7922424,[1],[1],[0],3
17686,Q58416892,[1],[1],[0],3
17687,Q16105543,[1],[0],[0],3
17688,Q7962865,[0],[0],[0],3
17689,Q5526013,[0],[0],[0],3
17690,Q6105348,[0],[0],[0],3
17691,Q6759167,[1],[0],[0],3
17692,Q6251641,[0],[1],[0],3
17693,Q16106264,[1],[1],[0],3
17694,Q5585769,[0],[0],[0],3
17695,Q6256189,[0],[1],[0],3
17696,Q6183812,[0],[1],[0],3
17697,Q5073670,[1],[0],[0],3
17698,Q27063483,[1],[0],[0],3
17699,Q7363484,[0],[1],[0],3
17700,Q7342570,[0],[0],[0],3
17701,Q6275448,[1],[1],[0],3
17702,Q5127153,[0],[0],[0],3
17703,Q7149078,[0],[0],[0],3
17704,Q19666414,[0],[0],[0],3
17705,Q19518407,[0],[0],[0],3
17706,Q16105622,[0],[1],[0],3
17707,Q183469,[1],[1],[0],3
17708,Q7921532,[1],[1],[0],3
17709,Q7145799,[1],[0],[0],3
17710,Q56224196,[0],[1],[0],3
17711,Q6211039,[0],[1],[0],3
17712,Q7807025,[0],[1],[0],3
17713,Q5224691,[0],[1],[0],3
17714,Q18707513,[0],[0],[0],3
17715,Q16019805,[0],[1],[0],3
17716,Q27063677,[0],[1],[0],3
17717,Q16730944,[0],[1],[0],3
17718,Q18204883,[0],[1],[0],3
17719,Q4756542,[0],[1],[0],3
17720,Q7533280,[0],[1],[0],3
17721,Q4773082,[0],[1],[0],3
17722,Q6204122,[1],[0],[0],3
17723,Q16886119,[0],[1],[0],3
17724,Q7151128,[0],[1],[0],3
17725,Q42461347,[0],[0],[0],3
17726,Q16106460,[0],[1],[0],3
17727,Q20090725,[0],[0],[0],3
17728,Q5238122,[0],[0],[1],3
17729,Q16019760,[0],[0],[0],3
17730,Q18739875,[0],[1],[0],3
17731,Q7792435,[0],[1],[0],3
17732,Q6105743,[0],[1],[0],3
17733,Q7615178,[0],[0],[0],3
17734,Q31417050,[0],[0],[0],3
17735,Q21063139,[1],[0],[0],3
17736,Q8005466,[0],[0],[0],3
17737,Q4864846,[0],[1],[0],3
17738,Q7807370,[0],[1],[0],3
17739,Q7358491,[0],[0],[0],3
17740,Q7299121,[0],[0],[0],3
17741,Q5041030,[1],[1],[0],3
17742,Q7345856,[0],[0],[0],3
17743,Q6830475,[0],[0],[0],3
17744,Q2078827,[0],[1],[1],3
17745,Q25915445,[1],[1],[0],3
17746,Q18172421,[0],[1],[0],3
17747,Q2383297,[0],[0],[0],3
17748,Q22019233,[0],[0],[0],3
17749,Q7364847,[0],[0],[0],3
17750,Q17388423,[1],[0],[0],3
17751,Q16732056,[0],[0],[0],3
17752,Q7915666,[0],[1],[0],3
17753,Q30340362,[0],[0],[0],3
17754,Q58816317,[0],[1],[0],3
17755,Q7346556,[0],[1],[0],3
17756,Q21063372,[0],[0],[0],3
17757,Q4886749,[0],[1],[0],3
17758,Q7614085,[0],[0],[0],3
17759,Q6524624,[0],[0],[0],3
17760,Q9120171,[0],[1],[0],3
17761,Q6166819,[0],[0],[0],3
17762,Q16901188,[0],[1],[0],3
17763,Q7363478,[0],[0],[0],3
17764,Q4888331,[0],[0],[0],3
17765,Q5040357,[0],[0],[0],3
17766,Q27063409,[0],[0],[0],3
17767,Q7597575,[0],[0],[0],3
17768,Q4731923,[0],[0],[0],3
17769,Q82423,[0],[1],[1],3
17770,Q6262224,[0],[0],[0],3
17771,Q6206143,[1],[0],[0],3
17772,Q4859807,[1],[0],[0],3
17773,Q7817918,[0],[1],[0],3
17774,Q7347611,[0],[1],[0],3
17775,Q4933504,[0],[1],[0],3
17776,Q4022031,[0],[1],[0],3
17777,Q18926750,[1],[0],[0],3
17778,Q5491731,[0],[1],[0],3
17779,Q16657185,[0],[1],[0],3
17780,Q16204283,[0],[0],[0],3
17781,Q5076678,[0],[0],[0],3
17782,Q5623158,[0],[1],[0],3
17783,Q26704604,[1],[1],[0],3
17784,Q16732309,[0],[0],[0],3
17785,Q7416693,[1],[0],[0],3
17786,Q7145803,[1],[0],[0],3
17787,Q4859112,[1],[1],[0],3
17788,Q7412516,[0],[1],[0],3
17789,Q19661287,[0],[1],[0],3
17790,Q18684222,[0],[1],[0],3
17791,Q16093653,[0],[0],[0],3
17792,Q5344736,[0],[1],[0],3
17793,Q5294828,[0],[0],[0],3
17794,Q5300443,[0],[0],[0],3
17795,Q16105860,[0],[0],[0],3
17796,Q6213605,[0],[1],[0],3
17797,Q7965228,[0],[0],[0],3
17798,Q4823182,[0],[0],[0],3
17799,Q7789851,[0],[0],[0],3
17800,Q30113466,[0],[1],[0],3
17801,Q19958097,[0],[1],[0],3
17802,Q16019133,[0],[0],[0],3
17803,Q7343447,[0],[1],[0],3
17804,Q7412106,[0],[0],[0],3
17805,Q18217846,[0],[0],[0],3
17806,Q7704033,[0],[1],[0],3
17807,Q8019858,[0],[1],[0],3
17808,Q7436241,[0],[0],[0],3
17809,Q19519416,[0],[0],[0],3
17810,Q5423938,[0],[0],[0],3
17811,Q16864156,[0],[0],[0],3
17812,Q1906215,[1],[1],[0],3
17813,Q6906703,[0],[0],[0],3
17814,Q47090869,[0],[0],[0],3
17815,Q5258641,[0],[0],[0],3
17816,Q7965613,[0],[1],[0],3
17817,Q21069790,[0],[0],[0],3
17818,Q4772777,[0],[1],[0],3
17819,Q16728184,[0],[1],[0],3
17820,Q6681001,[1],[0],[0],3
17821,Q5335753,[0],[1],[0],3
17822,Q7704838,[0],[0],[0],3
17823,Q6352132,[0],[0],[0],3
17824,Q6525013,[1],[0],[0],3
17825,Q5338624,[1],[0],[0],3
17826,Q1701666,[0],[0],[1],3
17827,Q24055666,[1],[1],[0],3
17828,Q57778839,[0],[0],[0],3
17829,Q18739669,[0],[1],[0],3
17830,Q7350664,[0],[1],[1],3
17831,Q1702040,[0],[1],[0],3
17832,Q27063283,[0],[0],[0],3
17833,Q16221995,[0],[1],[0],3
17834,Q18391320,[0],[1],[0],3
17835,Q7291546,[0],[0],[0],3
17836,Q17513699,[0],[0],[0],3
17837,Q13562426,[1],[1],[0],3
17838,Q16223792,[0],[1],[0],3
17839,Q6136195,[0],[1],[0],3
17840,Q19801209,[0],[0],[0],3
17841,Q6285154,[0],[1],[0],3
17842,Q16104783,[0],[1],[0],3
17843,Q28859845,[1],[1],[0],3
17844,Q5263048,[0],[0],[0],3
17845,Q7807304,[0],[1],[0],3
17846,Q6178721,[1],[1],[0],3
17847,Q6771985,[0],[1],[0],3
17848,Q18719334,[0],[0],[0],3
17849,Q18216333,[0],[0],[0],3
17850,Q5052570,[1],[0],[0],3
17851,Q367727,[0],[1],[1],3
17852,Q6172048,[1],[0],[0],3
17853,Q21258903,[1],[0],[0],3
17854,Q18683981,[0],[1],[0],3
17855,Q27063385,[0],[0],[0],3
17856,Q6830157,[0],[1],[0],3
17857,Q16193818,[0],[0],[0],3
17858,Q4710375,[0],[0],[0],3
17859,Q4731929,[0],[0],[0],3
17860,Q27063382,[0],[0],[0],3
17861,Q53870530,[1],[1],[0],3
17862,Q19276665,[0],[0],[0],3
17863,Q7341231,[0],[0],[0],3
17864,Q5341687,[0],[0],[0],3
17865,Q18763555,[0],[1],[0],3
17866,Q7350216,[0],[0],[0],3
17867,Q6271022,[0],[1],[0],3
17868,Q3784962,[0],[0],[0],3
17869,Q3098584,[0],[0],[0],3
17870,Q7789874,[0],[0],[0],3
17871,Q29546359,[0],[0],[0],3
17872,Q16966573,[0],[1],[0],3
17873,Q5213965,[0],[1],[0],3
17874,Q24718686,[0],[0],[0],3
17875,Q17163024,[0],[0],[0],3
17876,Q30524366,[0],[1],[0],3
17877,Q5531405,[0],[1],[0],3
17878,Q7365786,[0],[0],[0],3
17879,Q16733003,[1],[1],[0],3
17880,Q27063163,[0],[0],[0],3
17881,Q6279176,[0],[0],[0],3
17882,Q25751920,[0],[1],[0],3
17883,Q16105925,[0],[0],[0],3
17884,Q6790296,[0],[1],[0],3
17885,Q30111752,[0],[1],[0],3
17886,Q1999495,[0],[0],[1],3
17887,Q16145933,[0],[1],[0],3
17888,Q18685860,[0],[0],[0],3
17889,Q18201748,[0],[0],[0],3
17890,Q16730482,[1],[1],[0],3
17891,Q28033826,[1],[1],[0],3
17892,Q5220787,[0],[1],[0],3
17893,Q7381190,[0],[0],[0],3
17894,Q18763738,[0],[1],[0],3
17895,Q7145438,[1],[1],[0],3
17896,Q16019174,[0],[1],[0],3
17897,Q6778866,[1],[0],[0],3
17898,Q6727000,[1],[1],[0],3
17899,Q20707248,[0],[1],[0],3
17900,Q7183671,[0],[0],[0],3
17901,Q1209631,[0],[0],[1],2
17902,Q8019055,[0],[0],[0],2
17903,Q5236970,[0],[0],[0],2
17904,Q6270662,[0],[0],[0],2
17905,Q13562318,[1],[1],[0],2
17906,Q16333830,[0],[1],[0],2
17907,Q16105417,[0],[1],[0],2
17908,Q7149874,[0],[0],[0],2
17909,Q18217287,[0],[1],[0],2
17910,Q19518183,[0],[0],[0],2
17911,Q1291489,[0],[0],[1],2
17912,Q19874407,[0],[0],[0],2
17913,Q5373485,[0],[1],[0],2
17914,Q18749147,[0],[1],[0],2
17915,Q7323598,[0],[0],[0],2
17916,Q373578,[0],[0],[0],2
17917,Q6234584,[0],[1],[0],2
17918,Q7322884,[1],[1],[0],2
17919,Q1687838,[0],[1],[1],2
17920,Q6287493,[0],[1],[0],2
17921,Q1699498,[0],[1],[1],2
17922,Q4799184,[0],[1],[0],2
17923,Q7163466,[0],[1],[0],2
17924,Q1676274,[0],[1],[1],2
17925,Q15993248,[0],[1],[0],2
17926,Q28405943,[0],[1],[0],2
17927,Q4894307,[1],[1],[0],2
17928,Q1464305,[0],[1],[1],2
17929,Q7817511,[0],[1],[0],2
17930,Q5040509,[0],[0],[0],2
17931,Q7342654,[0],[0],[0],2
17932,Q18763888,[0],[0],[0],2
17933,Q505303,[0],[0],[1],2
17934,Q7609580,[0],[0],[0],2
17935,Q15733804,[1],[0],[0],2
17936,Q20707029,[0],[0],[0],2
17937,Q5528895,[0],[1],[0],2
17938,Q29405070,[0],[0],[0],2
17939,Q5335463,[0],[0],[0],2
17940,Q6551919,[1],[0],[0],2
17941,Q16097471,[0],[0],[0],2
17942,Q7154244,[0],[0],[0],2
17943,Q6698517,[1],[1],[0],2
17944,Q7345321,[0],[1],[0],2
17945,Q4730578,[0],[0],[0],2
17946,Q16196026,[0],[1],[0],2
17947,Q28137164,[0],[0],[0],2
17948,Q6383573,[0],[1],[0],2
17949,Q6774586,[1],[0],[0],2
17950,Q21151374,[0],[0],[0],2
17951,Q2061964,[0],[1],[0],2
17952,Q7298113,[0],[0],[0],2
17953,Q58009281,[0],[1],[0],2
17954,Q16856506,[0],[1],[0],2
17955,Q19845260,[0],[1],[0],2
17956,Q19360586,[0],[0],[0],2
17957,Q6962684,[1],[1],[0],2
17958,Q15263423,[0],[0],[0],2
17959,Q18685635,[0],[0],[0],2
17960,Q16886446,[1],[0],[0],2
17961,Q27734548,[0],[0],[0],2
17962,Q7610595,[0],[1],[0],2
17963,Q6211206,[0],[1],[0],2
17964,Q7146535,[0],[1],[0],2
17965,Q16727708,[0],[0],[0],2
17966,Q1680494,[0],[1],[1],2
17967,Q17318890,[0],[1],[0],2
17968,Q5596910,[0],[0],[0],2
17969,Q28043241,[0],[0],[0],2
17970,Q7342672,[0],[1],[0],2
17971,Q18201689,[0],[1],[0],2
17972,Q5668246,[0],[0],[0],2
17973,Q16090114,[0],[0],[0],2
17974,Q4800665,[0],[1],[0],2
17975,Q8002408,[0],[1],[0],2
17976,Q7358403,[0],[0],[0],2
17977,Q7490934,[0],[0],[0],2
17978,Q18205527,[0],[1],[0],2
17979,Q5076647,[0],[1],[0],2
17980,Q16224548,[0],[0],[0],2
17981,Q20006851,[0],[0],[0],2
17982,Q27064201,[1],[0],[0],2
17983,Q5543793,[0],[0],[0],2
17984,Q6951699,[0],[0],[0],2
17985,Q23071234,[0],[0],[0],2
17986,Q13562483,[1],[0],[0],2
17987,Q6072064,[1],[1],[0],2
17988,Q5763365,[0],[1],[0],2
17989,Q6913938,[0],[1],[0],2
17990,Q5268184,[0],[0],[0],2
17991,Q7341288,[0],[0],[0],2
17992,Q29453265,[0],[0],[0],2
17993,Q18719179,[1],[1],[0],2
17994,Q7439390,[0],[1],[0],2
17995,Q1792585,[0],[0],[1],2
17996,Q6186461,[0],[1],[0],2
17997,Q4932392,[0],[1],[0],2
17998,Q5462377,[0],[1],[0],2
17999,Q27049854,[0],[0],[0],2
18000,Q742978,[0],[0],[0],2
18001,Q27517728,[0],[1],[0],2
18002,Q20985931,[0],[1],[0],2
18003,Q18718905,[0],[0],[0],2
18004,Q6773362,[1],[1],[0],2
18005,Q13562469,[1],[1],[0],2
18006,Q20810775,[0],[0],[0],2
18007,Q27058291,[1],[0],[0],2
18008,Q16019691,[0],[1],[0],2
18009,Q7331290,[0],[0],[0],2
18010,Q5342823,[0],[0],[0],2
18011,Q7411594,[0],[0],[1],2
18012,Q13562293,[1],[1],[0],2
18013,Q6376916,[1],[1],[0],2
18014,Q6831475,[0],[1],[0],2
18015,Q6129484,[0],[1],[0],2
18016,Q27881301,[1],[1],[0],2
18017,Q5301868,[0],[1],[0],2
18018,Q5567910,[0],[0],[0],2
18019,Q1701499,[0],[1],[1],2
18020,Q13562513,[1],[1],[0],2
18021,Q16588752,[0],[0],[0],2
18022,Q47460409,[0],[0],[0],2
18023,Q5093623,[0],[1],[0],2
18024,Q5092683,[1],[0],[0],2
18025,Q7146790,[0],[0],[0],2
18026,Q7182253,[0],[1],[0],2
18027,Q6835126,[0],[0],[0],2
18028,Q7160730,[1],[0],[0],2
18029,Q6743182,[0],[0],[0],2
18030,Q5294403,[0],[1],[0],2
18031,Q4934647,[1],[1],[0],2
18032,Q5235483,[0],[0],[0],2
18033,Q7344590,[0],[1],[0],2
18034,Q8013995,[0],[1],[0],2
18035,Q6377442,[1],[1],[0],2
18036,Q16018941,[0],[0],[0],2
18037,Q7154704,[1],[1],[0],2
18038,Q5335013,[0],[0],[0],2
18039,Q6233073,[0],[0],[0],2
18040,Q27063467,[0],[0],[0],2
18041,Q20640840,[0],[0],[0],2
18042,Q19666620,[0],[0],[0],2
18043,Q27044062,[0],[1],[0],2
18044,Q514321,[1],[1],[1],2
18045,Q21664987,[0],[0],[0],2
18046,Q7177454,[0],[1],[0],2
18047,Q5218371,[0],[0],[0],2
18048,Q6263107,[0],[1],[0],2
18049,Q19517710,[0],[0],[0],2
18050,Q7686299,[0],[0],[0],2
18051,Q18158318,[0],[1],[0],2
18052,Q8010444,[0],[1],[0],2
18053,Q16151950,[1],[1],[0],2
18054,Q6251670,[0],[1],[0],2
18055,Q5112779,[0],[1],[0],2
18056,Q5006670,[0],[0],[0],2
18057,Q7287746,[0],[0],[0],2
18058,Q20709577,[0],[0],[0],2
18059,Q27975632,[0],[0],[0],2
18060,Q16091678,[0],[1],[0],2
18061,Q6205012,[1],[0],[0],2
18062,Q1368460,[0],[1],[1],2
18063,Q6969273,[0],[1],[0],2
18064,Q1685558,[0],[0],[1],2
18065,Q5235398,[0],[0],[0],2
18066,Q6205687,[1],[0],[0],2
18067,Q19868296,[0],[1],[0],2
18068,Q4731762,[0],[0],[0],2
18069,Q18347717,[0],[1],[0],2
18070,Q1101308,[0],[0],[0],2
18071,Q7356412,[0],[0],[0],2
18072,Q6446918,[0],[0],[0],2
18073,Q20090264,[0],[0],[0],2
18074,Q13562444,[1],[0],[0],2
18075,Q16115937,[1],[0],[0],2
18076,Q4706196,[0],[1],[0],2
18077,Q18685439,[0],[0],[0],2
18078,Q5298512,[1],[0],[0],2
18079,Q7372251,[0],[0],[0],2
18080,Q6106223,[0],[1],[0],2
18081,Q16105211,[0],[1],[0],2
18082,Q16088484,[0],[0],[0],2
18083,Q6543696,[0],[1],[0],2
18084,Q7405253,[1],[0],[0],2
18085,Q20985735,[0],[0],[0],2
18086,Q7313414,[0],[0],[0],2
18087,Q16105576,[0],[0],[0],2
18088,Q6376485,[1],[1],[0],2
18089,Q7964550,[0],[0],[0],2
18090,Q56810139,[1],[0],[0],2
18091,Q5497931,[0],[1],[0],2
18092,Q58495615,[1],[1],[0],2
18093,Q4899494,[1],[0],[0],2
18094,Q47517060,[0],[1],[0],2
18095,Q435023,[0],[0],[0],2
18096,Q46436,[0],[0],[0],2
18097,Q16149101,[0],[1],[0],2
18098,Q6251703,[0],[1],[0],2
18099,Q1176239,[0],[1],[1],2
18100,Q6224615,[0],[0],[0],2
18101,Q19518358,[0],[0],[0],2
18102,Q5085539,[0],[1],[0],2
18103,Q7349013,[0],[0],[0],2
18104,Q1585779,[0],[0],[1],2
18105,Q7358493,[0],[1],[0],2
18106,Q258008,[0],[0],[1],2
18107,Q7147656,[0],[1],[0],2
18108,Q6228109,[0],[0],[0],2
18109,Q5686614,[0],[1],[0],2
18110,Q5343921,[0],[1],[0],2
18111,Q5006310,[0],[1],[0],2
18112,Q6780627,[1],[0],[0],2
18113,Q19360600,[1],[0],[0],2
18114,Q23073696,[0],[0],[0],2
18115,Q6778741,[1],[0],[0],2
18116,Q16886323,[0],[1],[0],2
18117,Q18601254,[1],[0],[0],2
18118,Q19842104,[0],[1],[0],2
18119,Q6376936,[1],[0],[0],2
18120,Q16104673,[0],[1],[0],2
18121,Q18763648,[0],[1],[0],2
18122,Q7147309,[0],[0],[0],2
18123,Q5052777,[1],[1],[0],2
18124,Q7366061,[1],[1],[0],2
18125,Q24055665,[0],[1],[0],2
18126,Q7608630,[0],[1],[0],2
18127,Q8013361,[0],[0],[0],2
18128,Q15971366,[0],[0],[0],2
18129,Q4766634,[1],[0],[0],2
18130,Q7781848,[0],[1],[0],2
18131,Q577809,[0],[0],[0],2
18132,Q6262176,[0],[0],[0],2
18133,Q6775968,[0],[0],[0],2
18134,Q19975196,[0],[0],[0],2
18135,Q18217510,[0],[1],[0],2
18136,Q30138116,[0],[0],[0],2
18137,Q4647635,[0],[0],[0],2
18138,Q185531,[0],[1],[1],2
18139,Q15993036,[0],[1],[0],2
18140,Q27063503,[0],[0],[0],2
18141,Q5217098,[0],[1],[0],2
18142,Q8014189,[0],[1],[0],2
18143,Q6234498,[0],[0],[0],2
18144,Q5322177,[0],[0],[0],2
18145,Q16745272,[0],[0],[0],2
